What do you call phoney spaghetti?,An im-pasta.
What do you call the edge of both earth and bread?,Crust.
What do you call the mother-in-law of your sister's husband?,Mother.
What do you call the offspring of a feline and a Xerox machine?,Copycat.
What do you do with a dead chemist?,Barium.
What do you fill with empty hands?,Gloves.
What do you find at the end of a rainbow?,The letter W.
What do you get from a pampered cow?,Spoiled milk.
What do you get if you cross a vampire and a snowman?,Frostbite.
What do you get if you milk a cow after an earthquake?,Milk Shake.
What do you get if you put a mother duck and five ducklings into a box?,A box of quackers.
What do you get if you put a radio in the fridge?,Cool Music.
What do you get when you cross a chicken and a pig?,Eggs and Bacon.
What do you get when you cross a fish and an elephant?,Swimming trunks.
What do you get when you cross a snowman and a vampire?,Frostbite.
What do you get when you cross a snowman with a vampire?,Frostbite.
What do you get when you cross a vampire and teacher?,Blood Test.
What do you get when you cross an automobile with a household animal?,Carpet.
What do you have when you're sitting down that you don't have when you're standing up?,Lap.
What do you not want to have and not want to lose?,Lawsuit.
What do you throw out to use and take in when you're done?,Anchor.
What do you throw out to use and take in when youre done?,Anchor.
What do you throw out when you want to use it but take in when you don't want to use it?,Anchor.
What do you throw out when you want to use it but take in when you don’t want to use it?,Anchor.
What do you use to hoe a row and say hello?,Hands.
"What do you use to hoe a row, slay a foe and wring with woe?",Hands.
What does a baby computer call his father?,Data.
What does a cat have That no other animal has?,Kittens.
What does a ghost use to wash its hair?,Sham-boo.
What does a nosy pepper do?,Gets jalapeño business.
What does a person usually grow in a garden if he works hard?,Tired.
What does a spy do when he is cold?,He goes undercover.
What does a storm cloud wear under his raincoat?,Thunderwear.
"What does an iron-clad vessel of war, with four inches of steel plating and all her guns on board, weigh just before starting on a cruise?",She weighs anchor.
What does corn say when it gets a compliment?,"Aw, shucks."
"What does every man have, some longer or shorter than others and they give it to their wife when they get married?",Last Name.
What does everyone have that goes up but never comes down?,Age.
"What does man love more than life, fear more than death or mortal strife. What the poor have, the rich require and what contented men desire. What the miser spends and the spendthrift saves. And all men carry to their graves?",Nothing.
"What does man love more than life, hate more than death or mortal strife; that which contented men desire; the poor have, the rich require; the miser spends, the spendthrift saves and all men carry to their graves?",Nothing.
"What does no man want, yet no man want to lose?",Job.
"What does no man want, yet no man want to lose?",Work.
What does someone else have to take before you can get?,Photograph.
What does the duck say when he hears his stomach rumble?,"Oh, I have a stomach quake."
What does x-p-d-n-c spell?,Expediency.
What doesn't exist but has a name?,Nothing.
"What doesn't get any wetter, no matter how much rain falls on it?",Water.
"What doesn’t get any wetter, no matter how much rain falls on it?",Water.
What dresses for summer and sheds in the winter?,Tree.
What driver never gets arrested?,A screwdriver.
"what eight letter word has kst in middle, in the beginning and at the end?",Inkstand.
What element is not on the periodic table?,The element of surprise.
What English word has three consecutive double letters?,Bookkeeper.
"What english word keeps the same pronunciation, even after you take away four of its five letters?",Queue.
What English word retains the same pronunciation even after you take away four of its five letters?,Queue.
"What English word retains the same pronunciation, even after you take away four of its five letters?",Queue.
What falls a lot but doesn’t get hurt at all?,Rain.
What falls but never breaks?,Night.
What falls in winter but never gets hurt?,Snow.
what falls when thrown up but rises when thrown down?,Ball.
What fish came first?,Goldfish.
What fish is a celebrity?,Starfish.
What five-letter word becomes shorter when you add two letters to it?,Short.
What five-letter word becomes shorter when you add two letters to it?,"Shorter. (Short + ""er’)."
What five-letter word becomes shorter when you add two more letters?,Short.
What five-letter word gets short when you add two letters to the end?,Short.
What flares up and does a lot of good and when it dies is just a piece of wood?,Match.
What flies all day but never goes anywhere?,A flag.
"What flies forever, Rests never?",Wind.
"What flies when it born, lies while it is alive and runs when it dies?",Snowflake.
What flies without wings?,Time.
What flies without wings? What passes all things? What mends all sorrow? What brings the morrow?,Time.
What flower does a person carry around all year?,Tulips.
What flowers have two lips?,Tulips.
What follows a dog wherever it goes?,Tail.
"What food has no beginning, end, or middle?",Donut.
"What force and strength cannot get through, I with my unique teeth can do. What am I?",Key.
"What force and strength cannot get through, i, with a gentle touch, can do. And many in the street would stand, were i not a friend at hand?",Key.
"What force and strength cannot get through. I, with a gentle touch, can do. Many in the street would stand. Were I not a friend at hand?",Key.
What fruit can you never cheer up?,A blueberry.
What fruit has its seeds on the outside?,Strawberry.
What fruit is mentioned most in history?,Dates.
What fruit is of great use in history?,Date.
What fuels backyard get-togethers?,Charcoal.
What gets beaten and whipped but never cries?,Egg.
What gets bigger the more you take away from it?,Hole.
What gets bigger the more you take away?,A hole.
What gets broken when you don't hold it?,Secret.
What gets broken without being held?,Promise.
What gets harder to catch the faster you run?,Breath.
What gets served but never eaten?,Tennis Ball.
What gets weeter as it dries?,Towel.
What gets wet as it dries?,A towel.
What gets wet when you get dry?,A towel.
What gets wet while drying?,A towel.
What gets wetter and wetter the more it dries?,A towel.
What gets wetter and wetter the more it dries?,Towel.
What gets wetter as it dries?,Towel.
What gets wetter the more it dries?,A towel.
What gets wetter the more it dries?,Towel.
What gets whiter the dirtier it gets?,Blackboard.
What gets whiter the dirtier it gets?,Chalkboard.
What gets whiter the dirtier that it gets?,Chalkboard.
What goes around and around the wood but never goes into the wood?,The bark on a tree.
What goes around the world and stays in a corner?,Stamp.
What goes around the world but stays in a corner?,Stamp.
What goes away as soon as you talk about it?,Silence.
What goes from new York to California without ever moving?,Highway.
What goes further the slower it goes?,Money.
What goes in a birdbath but never gets wet?,The bird's shadow.
What goes in the water black and comes out red?,Lobster.
What goes in the water red and comes out black?,Iron.
What goes inside boots and outside shoes?,Ankles.
What goes into the water black and come out red?,Lobster.
What goes into the water black and comes out red?,Lobster.
What goes round and round the wood but never goes in to the wood?,Bark.
What goes round and round the wood but never goes into the wood?,Bark.
What goes round the house and in the house but never touches the house?,Sun.
What goes through a door but never goes in or comes out?,A keyhole.
What goes through a door but never goes in. And never comes out?,Keyhole.
What goes through cities and fields but never moves?,A road.
What goes through the door without pinching itself? What sits on the stove without burning itself? What sits on the table and is not ashamed?,Sun.
What goes through towns and over hills but neer moves?,Roads.
What goes through towns and over hills but never moves?,Road.
What goes up and down but doesn’t move?,A staircase.
What goes up and down but doesn’t move?,Stairs.
What goes up and down but never moves?,The temperature.
What goes up and down the stairs without moving?,Carpet.
What goes up and down the stairs without moving?,Rug.
What goes up and down without moving?,Stairs.
What goes up and down without moving?,Temperature.
What goes up and never comes down and affects people?,Age.
What goes up but never comes back down?,Your age.
What goes up but never comes down?,Age.
What goes up but never goes down?,Your age.
What goes up the chimney down but can't go down the chimney up?,Umbrella.
What goes up when rain comes down?,Umbrella.
What goes up when the rain comes down?,Umbrella.
What goes uphill and downhill and always stays in the same place?,A road.
"what goes with a car, comes with a car, is no use to a car but the car cant move without it?",Noise.
What goes with a train and comes with a train and the train doesn't need it but can't go without it?,Noise.
What grows bigger The more you contract it?,Debt.
"what grows in winter, dies in summer and grows roots upward?",Icicle.
What grows up while growing down?,Goose.
What grows when fed but dies when watered?,Fire.
What hangs in the sky by day but at night goes away?,Sun.
"What happens every second, minute, month and century. But not every hour, week, year, or decade?",N.
"What happens four times in every week, twice every month and once in a year?",E.
"What happens once in a minute, twice in a moment but never in one thousand years?","The letter ""M""."
What happens when a giant walks through your garden?,All your vegetables turn to squash.
What happens when a snowman throws a tantrum?,He has a meltdown.
What happens when you cross a bulldog with a Plymouth Rock hen?,The hen lays pooched eggs.
"What has 1,000 legs and no feet?",500 pairs of pants.
What has 13 hearts but no other organs?,A deck of cards.
What has 13 hearts but none beat?,Cards.
What has 18 legs and catches flies?,A baseball team.
What has 2 banks but no money?,River.
What has 4 eyes but can't see?,Mississippi.
What has 4 eyes but cannot see?,Mississippi.
What has 88 keys but can't open a single door?,Piano.
What has a bed but never sleeps?,A river.
What has a bell but isn't a church. Is full of air but is not a balloon?,Trumpet.
What has a bottom at the top?,Legs.
What has a bottom at the top?,Your legs.
What has a bottom right at the top?,Leg.
"What has a brown coat, a long tail and lives in house or shed but most active while you're in bed?",Mouse.
What has a coat; Hugs you not in sympathy; Whose smile you'd rather not see; Whose stance is a terrible thing to see; Who is it that brave men run away from; Whose finders are clawed; Whose sleep lasts for months; And who's company we shunt?,Bear.
What has a face and two hands but no arms or legs?,Clock.
"What has a forest with no trees, lakes without water, roads with no cars and deserts with no sand?",Map.
"What has a green top, red on its belly, seeds on the outside and tastes great in jelly?",Strawberry.
What has a head and a tail but can never see its tail?,Coin.
What has a head and a tail but no body?,Coin.
What has a head and tail but no body?,A coin.
What has a head and tail but no limbs or body?,Coin.
What has a head but can't think. And has no limbs but can drive?,Hammer.
"What has a head but never weeps, has a bed but never sleeps, can run but never walks and has a bank but no money?",River.
What has a head but no brain?,A lettuce.
"What has a head but no eyes, nose or mouth?",Lettuce.
"What has a head, a tail, is brown and has no legs?",A penny.
"What has a head, a tail, is brown and has no legs?",Penny.
"What has a head, can't think but drives?",Hammer.
What has a horn but does not work?,Rhinoceros.
"What has a hundred limbs, sometimes leaves but cannot walk?",Tree.
What has a mouth but can't chew?,River.
What has a mouth but can’t chew?,River.
What has a mouth but can’t speak?,A river.
What has a mouth but never eats?,A river.
"What has a mouth, a bed and always runs?",A river.
"What has a neck and no head, two arms but no hands?",Shirt.
What has a neck but no head and arms but no hands?,A shirt.
What has a neck but no head and two arms but no hands?,Shirt.
What has a neck but no head and wears a cap?,Bottle.
What has a neck but no head?,Bottle.
What has a ring but no finger?,Phone.
What has a ring but no finger?,Telephone.
What has a ring but no fingers?,Telephone.
What has a single eye but cannot see?,Needle.
"What has a spine, tail and leash but isn't a dog?",Kite.
What has a thousand needles but cannot sew?,A porcupine.
What has a thumb and four fingers but is not a hand?,A glove.
What has a thumb and four fingers but is not alive?,A glove.
What has a thumb and four fingers but is not alive?,Glove.
"what has a tongue but cannot talk, gets around a lot but cannot walk?",Shoe.
What has a tongue but cannot talk?,A shoe.
What has a tongue but no mouth?,Shoe.
"What has a tongue, cannot walk but gets around a lot?",Shoe.
"What has an end but no beginning, a home but no family and a space without room?",Keyboard.
What has an eye but can't see and is stronger than any man?,Hurrican.
"What has armor but is not a knight, snaps but is not a twig and is always at home even on the move?",Turtle.
What has arms and legs but no head?,Chair.
What has ears but can't hear?,Corn.
What has every living person seen but will never see again?,Yesterday.
What has feet and legs and nothing else?,Stocking.
What has feet and legs and nothing else?,Stockings.
What has fingers and a thumb but no hand?,Glove.
What has four eyes but can’t see?,Mississippi.
What has four eyes but cannot see?,MISSISSIPPI.
What has four fingers and a thumb but isn’t alive?,A glove.
What has four fingers and one thumb but is not alive?,Glove.
what has four legs and a back but no body?,Chair.
What has four legs but can't walk?,Table.
What has four legs but can’t walk?,A table.
What has four legs but can’t walk?,Table.
What has four legs but cannot move without help?,Chair.
what has four legs but no feet and two arms but no hand?,Chair.
What has four legs during the day; and six or eight during the night?,Bed.
"What has four legs in the morning, two legs in the afternoon and three legs in the evening?",Man.
What has four wheels and flies?,A garbage truck.
What has four wings but cannot fly and uses the wind but does not know why?,Windmill.
"What has green hair, a round red head and a long thin white beard?",Radish.
What has hands and a face but can’t hold anything or smile?,A clock.
What has hands but can not clap?,Clock.
What has hands but can’t clap?,A clock.
What has hands but cannot write or clap?,A clock.
What has keys but can't open locks?,A piano.
What has legs but cannot walk?,A chair.
What has legs but doesn’t walk?,A table.
What has lots of eyes but can’t see?,A potato.
What has many ears but cannot hear?,Corn.
What has many eyes and never cries?,A potato.
What has many keys but can't even open a single door?,Piano.
What has many keys but can’t open a single lock?,A piano.
What has many keys but can’t open any doors?,A piano.
What has many keys but unlocks no doors?,Piano.
What has many needles but doesn’t sew?,A Christmas tree.
What has many rings but no fingers?,A telephone.
What has many teeth but can’t bite?,A comb.
What has more lives than a cat?,"A frog, because it croaks every day."
What has neither flesh nor bone but has fingers and a thumb?,A glove.
"What has no arms, hands, or legs but moves the earth?",Worm.
What has no beginning or end and nothing in the middle?,Doughnut.
"What has no beginning, end or middle?",Donut.
"What has no beginning, end or middle?",Doughnut.
"What has no beginning, end, or middle?",Doughnut.
What has no life but can still die?,Battery.
What has numbers on the outside but letters inside?,Mailbox.
What has one eye but can’t see?,A needle.
What has one eye but cannot see?,Needle.
What has one foot but no body?,Ruler.
What has one foot on each side and one in the middle?,A yardstick.
what has one foot on each side and one in the middle?,Yardstick.
What has one hand longer than the other and goes on all day and night?,Clock.
"What has one head, one foot and four legs?",A bed.
What has only two words but thousands of letters?,Post Office.
"What has roots as nobody sees, is taller than trees. Up, up it goes and yet never grows?",Mountain.
"What has roots that nobody sees, is taller than trees, Up, up it goes, Yet it never grows?",Mountain.
What has six faces and twenty-one eyes?,Die.
"What has skin of stone and tongue of wood, a belt of water and long as stood?",Castle.
"What has stripes and goes through the air? Hint: It sometimes goes on the ground, too?",A basketball.
What has teeth but no mouth?,Saw.
"What has the head of a cat, the tail of a cat—but is not a cat?",A kitten.
What has thirteen hearts But no body or soul?,Deck.
What has three feet But no arms or legs?,Yard.
What has to be broken before it can be used?,Egg.
What has to be broken before it can be used?,Eggs.
What has to be broken before you can eat it?,Egg.
What has to be broken before you can use it?,An egg.
What has to be broken before you can use it?,Egg.
What has two hands but no arms?,Clock.
"What has two hands, a round face, always runs but stays in place?",Clock.
What has two spines and a lot of ribs and carries much but never moves?,Train Tracks.
"What has weight in its belly and trees on its back, nails in it's ribs and a liquid track?",Boat.
"What has wings but can not fly. Is enclosed but can outside also lie. Can open itself up, or close itself away. Is the place of kings and queens and doggerel of every means. What is it upon which I stand? Which can lead us to different lands?",Stage.
What has words but never speaks?,A book.
What hatches without food?,Hunger.
What holds names and memories which are not its own?,Gravestone.
What holds two people together but touches only one?,Wedding Ring.
What holds water yet is full of holes?,Sponge.
What hole do you mend with holes?,Net.
"What I am filled, I can point the way. When I am empty. Nothing moves me. I have two skins. One without and one within?",Gloves.
"What I am visible to you, you cannot see me but when I am invisible, you long to see me. I am plenty with someone patient but all the more scarce with a hasty one. I am greater than all but still in the control of those who value my existence. Who am i?",Time.
What insect does a blacksmith manufacture?,Firefly.
What instrument can make any sound and be heard but not touched or seen?,Voice.
What instrument can make any sound and be heart but not touched or seen?,Voice.
What instrument can make any sound but not be seen or touched?,Voice.
What instrument can you hear but never see?,Voice.
What instrument can you hear but not touch or see?,Voice.
What invention lets you look right through a wall?,A window.
What invention lets you look right through a wall?,Window.
What is 2+2? What is 4+4? What is 8+8? What is 16+16? Pick a number between 12 and 5?,Seven.
"What is 3/7 chicken, 2/3 cat and 2/4 goat?",Chicago.
What is a bunny's favorite music?,Hip Hop.
What is a bunny’s favorite type of music?,Hip-hop.
What is a cat on ice?,Cool Cat.
What is a foot long and slippery?,Slipper.
What is a frog’s favorite game?,Leapfrog.
What is a monster’s favorite dessert?,I-Scream.
What is a rabbit’s favorite dance?,The bunny hop.
What is a reptile's favorite drink?,Gator-ade.
What is a tree’s favorite drink?,Root beer.
What is a turkey’s least favorite holiday?,Thanksgiving.
What is a vampire’s favorite fruit?,A blood orange.
What is a witch's favorite school subject?,Spelling.
What is a witch’s favorite school subject?,Spelling.
What is all over the house?,Roof.
What is always coming but never arrives?,Tomorrow.
What is always coming but never really arrives?,Tomorrow.
What is always coming Every day but never arrives Until the next?,Tomorrow.
What is always in front of you but can’t be seen?,The future.
What is always on the dinner table but you cannot eat it?,"A plate. (Or a fork, etc.)"
"What is always right in front of you, yet you cannot see it?",The future.
What is always wet but never rusts and often held but mostly untouched?,Tongue.
What is an acceptable act of violence during saint Patrick's day?,Pinch.
What is an alien's favorite sport?,Spaceball.
What is an aliens favorite sport?,Spaceball.
What is an aliens favourite sport?,Spaceball.
What is an astronaut’s favorite part on a computer?,The space bar.
What is an astronaut's favorite snack?,Space Chips.
What is as big as a hippo but weighs nothing at all?,A hippo's shadow.
What is as big as you are and yet does not weigh anything?,Shadow.
What is as big as you are and yet does not weight anything?,Shadow.
What is as large as a mountain or small as a pea and endlessly swims in a waterless sea?,Asteroid.
What is as light as a feather but even the world's strongest man couldn't hold it for more than a minute?,Breath.
What is as light as a feather but even the world’s strongest man couldn’t hold it for more than a minute?,His breath.
What is as light as a feather but not even the strongest man in the world can hold it for more than a few minutes?,Air.
What is at the end of a rainbow?,LetterW.
What is at the end of a rainbow?,"The letter ""w."""
What is at the end of a rainbow?,W.
What is at the end of dinner?,The letter R.
What is better than the best thing and worse than the worst thing?,Nothing.
What is between heaven and earth?,And.
What is big and yellow and comes in the morning to brighten mom's day?,School Bus.
"What is big and yellow and comes in the morning, to brigten mom’s day?",School Bus.
What is black and white and has 16 wheels?,A zebra on roller skates.
What is black and white and read all over?,Newspaper.
What is black when it is clean and white when it is dirty?,Blackboard.
What is black when it’s clean and white when it’s dirty?,A chalkboard.
"What is black when you buy it, red when you use it and gray when you throw it away?",Charcoal.
"What is black when you buy it, red when you use it and white when you are done with it?",Charcoal.
"What is born long, dies short and spends its life leaving a trail?",Pencil.
"What is born on the ground but floats to the sky, to be returned back again from the clouds up high?",Rain.
What is bought by the yard and worn by the foot?,Carpet.
What is brown and has a head and a tail but no legs?,Penny.
What is brown and sticky?,Stick.
"What is brown, has a head and a tail. But no legs?",Penny.
What is common to eat before it's born and after it's dead?,Chicken.
What is cut on a table but is never eaten?,A deck of cards.
"What is deep within you, never dies or gets worn out and only needs some fire from time to time?",Soul.
What is drawn by everyone without pen or pencil?,Breath.
What is easier to get into than out of?,Trouble.
What is easy to get into and hard to get out of?,Trouble.
What is easy to get into but hard to get out of?,Trouble.
What is eaten but not grown and was born in water but will disappear if soaked?,Salt.
"What is eaten by man, served among many, grown by many and white as snow?",Rice.
What is everything doing at the same time?,Growing older.
"What is fast, loud and crunchy?",A rocket chip.
"What is filled every morning and emptied every night, except once a year when it is filled at night and emptied in the morning?",A stocking.
"What is filled with air and sometimes a gas, tied to a string and often seen on your birthday?",Balloon.
"What is flat, usually square and made from trees but isn't wood?",Paper.
What is found in the woods and if you're not careful can become part of your skin?,Sliver.
"What is found once in a second, once in a minute, twice in a millennium but never in a year?",N.
What is found over your head but under your hat?,Hair.
What is full of holes and still holds water?,A sponge.
What is full of holes but can still hold a lot of water?,Sponge.
What is full of holes but holds water?,A sponge.
What is full of holes but still holds water?,A sponge.
What is full of holes but still holds water?,Sponge.
What is gentle enough to soothe the skin and light enough to exist in the sky but strong enough to break rocks?,Water.
"What is gray, has four legs, big ears, a tail and a trunk?",A mouse going on vacation.
"What is greater than god but more evil than the devil? The rich need it but the poor already have it. If you eat it, you will die?",Nothing.
"What is green, has four legs, no tail and usually heard at night?",Frog.
What is half of two plus two?,Three.
What is harder to catch the faster you run?,Breath.
What is harder to catch the faster you run?,Your Breath.
What is heavy forward but not backward?,Ton.
What is higher without the head than with it?,Pillow.
"What is higher without the head, than with it?",Pillow.
"What is in seasons, seconds, centuries and minutes but not in decades, years or days?",N.
"What is in seasons, seconds, centuries and minutes but not in decades, years or days?",The letter N.
"What is in seasons, seconds, centuries and minutes but not in decades, years, or days?",The letter N.
What is in your body for free the first and the second time but the third time you have to buy yourself?,Teeth.
What is is that you will break every time you name it?,Silence.
"What is it that after you take away the whole, some still remains?",Wholesome.
"What is it that given one, you'll have either two or none?",Choice.
"What is it that given one, you’ll have either two or none?",Choice.
What is it that has a power socket on one end and a corkscrew on the other?,Pig.
"What is it that has four legs, one head and a foot?",Bed.
What is it that Indiana jones likes to crack?,Whip.
What is it that makes tears without sorrow. And takes its journey to heaven?,Smoke.
What is it that makes tears without sorrow. And takes its journey to heaven? What am I?,Smoke.
"What is it that no man ever saw, which never was but always will be?",Tomorrow.
"What is it that no man ever yet did see, which never was but always is to be?",Tomorrow.
"What is it that was given to you, belongs only to you. And yet your friends use it more than you do?",Name.
What is it that you can keep after giving it to someone else?,Your Word.
What is it that you must give before you can keep it?,Word.
What is it that you ought to keep after you have given it to someone else?,Promise.
What is it that you will break even when you name it?,Silence.
What is it the more you take away the larger it becomes?,Hole.
"What is it which builds things up? Lays mountains low? Dries up lakes and makes things grow? Cares not a whim about your passing? And is like few other things, because it is everlasting?",Time.
What is light enough to float but will stay in a pack and may save your life if its on your back?,Parachute.
What is lighter than air but can never be lifted?,Bubble.
What is lighter than what it is made of?,Ice.
What is long and filled with seamen?,Submarine.
"What is long and slim, works in light; has but one eye and an awful bite?",Needle.
"What is long and slim, works in light. Has but one eye and an awful bite?",Needle.
"What is long, pink and wet and is rude to pull out in front of people?",Tongue.
What is lost and never found again?,Time.
What is made of water but if you put it into water it vanishes?,An ice cube.
What is made of water but if you put it into water it will die?,An ice cube.
What is made of wood and metal and must be buried before it works?,Shovel.
What is made of wood but can't be sawed?,Sawdust.
What is made of wood but can’t be sawed?,Sawdust.
What is never eaten before lunch?,Dinner.
What is never thirsty but always drinking and alive but never breathing?,Fish.
What is not a ball but yet a sphere and holds all lands and people year after year?,Earth.
What is often returned but never borrowed/?,Thanks.
What is orange and sounds like a parrot?,Carrot.
"What is orange in color, green on top and sounds like a parrot?",A carrot.
"What is part of you and all around you but if it entangles you, it will kill you?",Water.
What is probably the most famous dinner party in history?,Last Supper.
"What is pronounced as one letter, written with three and is the same forwards and backwards?",Eye.
"What is pronounced like one letter, written with three letters. And belongs to all animals?",Eye.
"What is put on a table, cut but never eaten?",Cards.
"What is put on a table, cut but never eaten?",Deck.
"What is red and blue, purple and green? No one can reach it, not even the queen?",Rainbow.
What is red but it smells like a blue paint?,Red Paint.
"What is red, blue, purple and green that no one can reach, not even the queen?",Rainbow.
"What is round as a dishpan, deep as a tub and still the oceans couldn't fill it up?",Sieve.
What is round on both ends and HI in the middle?,Ohio.
What is round on both sides but high in the middle?,Ohio.
"What is round, has a twin and sees more than most?",Eye.
What is Santa's favorite entrance for home invasion?,Chimney.
What is Saturn's favorite day of the week?,Saturnday.
What is seen in the water and in the sky? It is part of the rainbow and can be in your eye?,Blue.
What is so brittle that even to name it is to break it?,Silence.
What is so delicate that saying its name breaks it?,Silence.
What is so fragile that saying its name breaks it?,Silence.
What is something that can go up quite easily but is not as easy to bring back down?,Weight.
What is something yet nothing but if you fill it up it will disappear?,Hole.
What is something you can hold without ever touching?,Breath.
What is something you can put in your pocket that keeps it empty?,A large hole.
What is taken from you before you get it?,Your picture.
What is that over the head and under the hat?,Hair.
What is that we often return and never borrow?,Thanks.
"What is that which goes with a car, comes with a car, is of no use to a car and yet the car cannot go without it?",Noise.
What is that which is bought by the yard and worn by the foot?,Carpet.
"What is that which, though black itself, enlightens the world without burning?",Ink.
"What is that which, while it lives, constantly changes its habit, that is buried before it is dead and whose tomb is valued wherever it is found?",Silkworm.
What is that you will break every time you name it?,Silence.
What is that you will break everytime you name it?,Silence.
What is the best and cheapest light?,Daylight.
What is the best thing to take before singing?,A breath.
What is the center of gravity?,V.
What is the delicious way of presenting numbers?,Pie Chart.
What is the difference between a coat and a baby?,"The one you wear, the other you were."
What is the difference between a greyhound and a locomotive?,One is trained to run and the other runs a train.
What is the difference between a howling wind and an umbrella?,You can shut an umbrella up.
What is the difference between a tuna fish and a piano?,You can’t tune a fish.
What is the difference between fog and a falling star?,One is mist on earth and the other is missed in heaven.
What is the difference between the North Pole and the South Pole?,All the difference in the world.
What is the difference between twice twenty-two and twice two and twenty?,"One is 44, the other 24."
What is the end of everything?,G.
What is the end of everything?,"The letter ""g""."
What is the ending of all that begins?,Death.
What is the first thing A gardener plants in the garden?,Foot.
What is the funniest species of fish in the sea?,The clownfish.
What is the hardest kind of bean to raise on a farm?,Jelly beans.
What is the hardest thing about learning to ride a bicycle?,The pavement.
What is the highest building in your city?,The library has the most stories.
What is the largest living ant on earth?,Elephant.
What is the largest rope in the world?,Europe.
What is the last thing you take off before going to bed?,Your feet from the floor.
What is the middle of nowhere?,H.
What is the middle of water but is not an island?,T.
What is the most difficult train to catch?,"The 12:50, because it’s 10 to one if you catch it."
What is the most moral musical instrument?,An upright piano.
What is the most warlike nation?,"Vacci-nation, because it is always in arms."
What is the only animal without the ability to fly but still does?,Man.
What is the only chain we can eat?,Food Chain.
What is the richest nut?,A cash-ew.
What is the saddest fruit?,Blueberry.
What is the smallest bridge in the world?,The bridge of your nose.
What is the surest way to keep water from getting into your house?,Don’t pay your water bill.
What is the surname of the pilot of the millennium falcon?,Solo.
What is the thing that stays the same size but the more it's used the more it decreases?,Iron.
"What is the thing which, once poured out, cannot be gathered again?",Rain.
What is the word that even in plain sight remains hidden?,Hidden.
What is there more of the less you see?,Darkness.
"What is this Mexican dish consisting of a fried folded tortilla, filled with various mixtures, such as seasoned meat, beans, lettuce and tomato?",Taco.
"What is this Mexican dish consisting of a tortilla rolled around a filling, typically of beans or ground or shredded beef?",Burrito.
"What is too much for one, enough for two but nothing at all for three?",A secret.
"What is unwanted and eternal, though for some people and escape?",Death.
"What is used by man, tossed by trees, everywhere but unseen?",Air.
What is used to yell in a text?,Caps.
What is yours but mostly used by others?,Your name.
What is yours but your friends use it more than you do?,YourName.
What job did the frog have at the hotel?,Bellhop.
What jumps when it walks and sits when it stands?,A kangaroo.
What jumps when it walks And sits when it stands?,Kangaroo.
What keeps things green and keeps kids occupied in the summertime?,Sprinkler.
What keeps things green and keeps the kids occupied in the summer time?,Sprinkler.
What key is the hardest to turn?,Donkey.
What kind of a dot can dance?,A polka dot.
What kind of a nut has a hole?,Donut.
What kind of apple has a short temper?,Crabapple.
What kind of apples do computers prefer?,Macintosh.
What kind of ball doesn’t bounce?,A snowball.
What kind of band never plays music?,A rubber band.
What kind of cake does a mouse eat on its birthday?,Cheesecake.
What kind of car does an egg drive?,A yolkswagen.
What kind of cheese is made backwards?,Edam.
What kind of cheese is made backwards?,"Edam. Made is M-A-D-E, Edam is E-D-A-M, or ""made"" backwards."
What kind of cheese isn’t yours?,Nacho cheese.
What kind of coat can be put on only when wet?,A coat of paint.
What kind of coat can be put on only when wet?,Paint.
What kind of coat is best put on wet?,A coat of paint.
What kind of coat is best put on wet?,Paint.
What kind of cookie is a chocolate sandwich cookie with a creamy white filling?,Oreo.
What kind of cup doesn't hold water?,Cupcake.
What kind of cup doesn’t hold water?,A cupcake.
What kind of cup doesn’t hold water?,Cupcake or hiccup.
What kind of dog can tell time?,A watchdog.
What kind of dog chases anything red?,Bulldog.
What kind of dog has no tail?,Hot Dog.
What kind of dog keeps the best time?,Watchdog.
What kind of ears do engines have?,Engineers.
What kind of fish chases a mouse?,Catfish.
What kind of foods are the most fun at parties?,Fungi.
What kind of lion never roars?,A dandelion.
What kind of lion never roars?,A sea lion.
What kind of money do vampires use?,Bloodmoney.
What kind of nail can be grown?,Fingernail.
What kind of noise does Santa's reindeers make?,Jingle.
What kind of nut is empty at the center and has no shell?,Doughnut.
What kind of paper tells you who you are?,Tissue (‘tis you).
What kind of pet always stays on the floor?,Carpet.
What kind of pie looks the best?,A Q-T pie.
What kind of room has no doors or windows?,A mushroom.
What kind of room has no doors or windows?,Mushroom.
What kind of room has no walls or corners?,A mushroom.
What kind of room has no windows or doors?,Mushroom.
What kind of ship has two mates but no captain?,A relationship.
What kind of shoes are made of banana skins?,Slippers.
What kind of shoes can you make out of banana peels?,Slippers.
What kind of soda must you not drink?,Baking soda.
What kind of table has no legs?,Periodic.
What kind of tea is hard to swallow?,Reality.
What kind of train has a head cold?,Achoo achoo train.
What kind of tree can you carry in your hand?,A palm.
What kind of tree can you carry in your hand?,Palm.
What kind of tree can you hold in your hand?,A palm tree.
What kinds of stones are never found in the ocean?,Stones that are dry.
"What king can you make if you take the head of a lamb, the middle of a pig, the hind of a buffalo and the tail of a dragon?",Lion.
what leaps one time out of four?,Year.
What letter in the Dutch alphabet will name a titled lady?,Dutch-S.
What letter of the alphabet is a question?,Y.
What letter of the alphabet is the opposite of me?,U.
What lies in a tunnel of darkness. That can only attack when pulled back?,Bullet.
"What lies in bed and stands in bed, first white then red. The plumber it gets, the better the old woman likes it?",Strawberry.
"What lies in bed and stands in bed, first white then red. The plumper it gets, the better the old woman likes it?",Strawberry.
What lights up a soccer stadium?,A soccer match.
